,건물면적,경도,도서관명,도서관유형,시군구명,시도명,열람좌석수,위도,자료수,좌표
435,235.71,126.84850800000001,초록동작은도서관,작은도서관,강서구,서울특별시,50,37.54114963,4544,"37.54114963, 126.84850800000001"
436,226.29,126.8535176,가람작은도서관,작은도서관,강서구,서울특별시,48,37.56462873,5798,"37.56462873, 126.8535176"
437,94.29,126.8385211,솔뫼작은도서관,작은도서관,강서구,서울특별시,20,37.53802615,4220,"37.53802615, 126.8385211"
438,855.0,126.87331840000002,꿈꾸는어린이도서관,공공도서관,강서구,서울특별시,220,37.54733808,81011,"37.54733808, 126.87331840000002"
439,601.0,126.841835,우장산숲속도서관,공공도서관,강서구,서울특별시,129,37.5482876,54459,"37.5482876, 126.841835"
440,539.0,126.8136588,길꽃어린이도서관,공공도서관,강서구,서울특별시,200,37.57871815,80317,"37.57871815, 126.8136588"
441,707.0,126.8351800028,푸른들청소년도서관,공공도서관,강서구,서울특별시,212,37.5446709,74621,"37.5446709, 126.8351800028"
442,541.0,126.8608037,강서영어도서관,공공도서관,강서구,서울특별시,177,37.53468478,46176,"37.53468478, 126.8608037"
443,2678.0,126.8673121272,갈산도서관,공공도서관,양천구,서울특별시,95,37.508815999999996,44700,"37.508815999999996, 126.8673121272"
444,840.0,126.84006699999999,신월음악도서관,공공도서관,양천구,서울특별시,230,37.5246970658,55830,"37.5246970658, 126.84006699999999"
445,266.0,126.86546299999999,미감도서관,공공도서관,양천구,서울특별시,60,37.538939,15227,"37.538939, 126.86546299999999"
446,543.0,126.881721,목마교육도서관,공공도서관,양천구,서울특별시,70,37.537144,32022,"37.537144, 126.881721"
447,416.0,126.856602469,개울건강도서관,공공도서관,양천구,서울특별시,36,37.525988,25164,"37.525988, 126.856602469"
448,294.0,126.82714299999999,방아다리문학도서관,공공도서관,양천구,서울특별시,84,37.538543,28571,"37.538543, 126.82714299999999"
449,1146.0,126.8356073444,해맞이역사도서관,공공도서관,양천구,서울특별시,160,37.5190758825,23876,"37.5190758825, 126.8356073444"
450,715.0,126.86386499999999,영어특성화도서관,공공도서관,양천구,서울특별시,100,37.515935999999996,63007,"37.515935999999996, 126.86386499999999"
451,177.0,126.87170002270001,달마을작은도서관,작은도서관,양천구,서울특별시,60,37.546114,10994,"37.546114, 126.87170002270001"
452,168.0,126.864407,꿈자람 작은도서관,작은도서관,양천구,서울특별시,50,37.544781,11212,"37.544781, 126.864407"
453,161.0,126.831562,고운달 작은도서관,작은도서관,양천구,서울특별시,44,37.532804994,6349,"37.532804994, 126.831562"
454,89.0,126.8445676534,고운맘 작은도서관,작은도서관,양천구,서울특별시,30,37.5249733583,9845,"37.5249733583, 126.8445676534"
455,132.0,126.82909599999999,달빛마을 작은도서관,작은도서관,양천구,서울특별시,33,37.533662,8002,"37.533662, 126.82909599999999"
456,81.0,126.826659,지양마을 작은도서관,작은도서관,양천구,서울특별시,20,37.521851,4751,"37.521851, 126.826659"
457,218.0,126.854299,그린나래미술도서관,작은도서관,양천구,서울특별시,40,37.518570614299996,8836,"37.518570614299996, 126.854299"
458,98.0,126.87056499999998,호롱불작은도서관,작은도서관,양천구,서울특별시,35,37.519195,7966,"37.519195, 126.87056499999998"
459,264.0,126.86250430000001,등마루골작은도서관,작은도서관,강서구,서울특별시,56,37.54265881,8036,"37.54265881, 126.86250430000001"
460,141.43,126.84791969999999,큰마음작은도서관,작은도서관,강서구,서울특별시,30,37.55888772,6930,"37.55888772, 126.84791969999999"
461,132.0,126.84766470000001,초록향기작은도서관,작은도서관,강서구,서울특별시,28,37.54404976,7977,"37.54404976, 126.84766470000001"
462,141.43,126.84159199999999,꿈터작은도서관,작은도서관,강서구,서울특별시,30,37.53050876,8535,"37.53050876, 126.84159199999999"
463,141.43,126.8544869,옹달샘작은도서관,작은도서관,강서구,서울특별시,30,37.5318264,7200,"37.5318264, 126.8544869"
464,235.71,126.8384119,책마루작은도서관,작은도서관,강서구,서울특별시,50,37.54252739,9384,"37.54252739, 126.8384119"
465,94.29,126.8608037,볏고을작은도서관,작은도서관,강서구,서울특별시,20,37.53468478,8092,"37.53468478, 126.8608037"
466,282.86,126.8500753,역마을작은도서관,작은도서관,강서구,서울특별시,60,37.55181585,6089,"37.55181585, 126.8500753"
467,212.14,126.84833049999999,배다리작은도서관,작은도서관,강서구,서울특별시,45,37.53269442,9341,"37.53269442, 126.84833049999999"
468,165.0,126.8431963,내발산작은도서관,작은도서관,강서구,서울특별시,35,37.55749761,10469,"37.55749761, 126.8431963"
469,1035.0,127.1333283,성내도서관,공공도서관,강동구,서울특별시,0,37.53284628,80321,"37.53284628, 127.1333283"
470,1932.0,127.12553837870001,해공도서관,공공도서관,강동구,서울특별시,72,37.5439476727,103098,"37.5439476727, 127.12553837870001"
471,1208.0,127.17390630000001,강일도서관,공공도서관,강동구,서울특별시,96,37.5650504,95848,"37.5650504, 127.17390630000001"
472,1759.0,127.13334569999999,암사도서관,공공도서관,강동구,서울특별시,108,37.552800700000006,92741,"37.552800700000006, 127.13334569999999"
473,997.0,127.1340837,천호도서관,공공도서관,강동구,서울특별시,0,37.54052196,39449,"37.54052196, 127.1340837"
474,751.0,127.026981,미아문화정보도서관,공공도서관,강북구,서울특별시,140,37.627063,38386,"37.627063, 127.026981"
475,2389.0,127.02074086280001,삼각산어린이도서관,공공도서관,강북구,서울특별시,182,37.615148126,22114,"37.615148126, 127.02074086280001"
476,188.57,126.8709672,아리향기작은도서관,작은도서관,강서구,서울특별시,40,37.55377226,9465,"37.55377226, 126.8709672"
477,75.43,126.8589084,생각열매작은도서관,작은도서관,강서구,서울특별시,16,37.55582716,8325,"37.55582716, 126.8589084"
478,94.29,127.06197830459999,한내행복발전소,작은도서관,노원구　,서울특별시,20,37.6265077394,0,"37.6265077394, 127.06197830459999"
479,188.57,127.08941637299999,육사작은도서관,작은도서관,노원구　,서울특별시,40,37.6201219612,0,"37.6201219612, 127.08941637299999"
480,183.86,127.08323627700001,수락작은도서관,작은도서관,노원구　,서울특별시,39,37.6729096975,0,"37.6729096975, 127.08323627700001"
481,56.57,127.0693664138,해솔작은도서관,작은도서관,노원구　,서울특별시,12,37.662979056,0,"37.662979056, 127.0693664138"
482,47.14,127.0515525307,반디작은도서관,작은도서관,노원구　,서울특별시,10,37.6667362667,0,"37.6667362667, 127.0515525307"
483,94.29,127.0638187842,한울작은도서관,작은도서관,노원구　,서울특별시,20,37.6645210633,0,"37.6645210633, 127.0638187842"
484,51.86,127.0602618665,가온작은도서관,작은도서관,노원구　,서울특별시,11,37.6612866101,0,"37.6612866101, 127.0602618665"
485,160.29,127.06980136709998,노원문화원,작은도서관,노원구　,서울특별시,34,37.6287990843,0,"37.6287990843, 127.06980136709998"
486,282.86,127.0515525307,상계숲속작은도서관,작은도서관,노원구　,서울특별시,60,37.6667362667,0,"37.6667362667, 127.0515525307"
487,235.71,127.04442759770001,초안산숲속작은도서관,작은도서관,노원구　,서울특별시,50,37.632080144,0,"37.632080144, 127.04442759770001"
488,2985.0,127.03362670700001,양재도서관,공공도서관,서초구,서울특별시,405,37.473627,41261,"37.473627, 127.03362670700001"
489,364.43,127.024905,서이도서관,공공도서관,서초구,서울특별시,100,37.4920709977,28410,"37.4920709977, 127.024905"
490,313.74,127.013922,잠원도서관,공공도서관,서초구,서울특별시,80,37.5149691587,21968,"37.5149691587, 127.013922"
491,264.0,126.999945,방배도서관,공공도서관,서초구,서울특별시,60,37.4784395733,16302,"37.4784395733, 126.999945"
492,316.06,127.0051019651,서초그림책도서관,공공도서관,서초구,서울특별시,100,37.490693,13911,"37.490693, 127.0051019651"
493,3593.48,127.01253500000001,반포도서관,공공도서관,서초구,서울특별시,450,37.502488605100005,141061,"37.502488605100005, 127.01253500000001"
494,1528.0,127.0544427011,내곡도서관,공공도서관,서초구,서울특별시,250,37.4520021701,52700,"37.4520021701, 127.0544427011"
495,7283.0,127.1106136855,광진정보도서관,공공도서관,광진구,서울특별시,1295,37.5510735461,280754,"37.5510735461, 127.1106136855"
496,94.29,126.9263939,사랑꿈터 작은 도서관,작은도서관,은평구,서울특별시,20,37.6463962,4000,"37.6463962, 126.9263939"
497,1104.0,126.9654268,용산 꿈나무도서관,공공도서관,용산구,서울특별시,150,37.5385513,36597,"37.5385513, 126.9654268"
498,94.29,126.9280755,상림6 작은도서관,작은도서관,은평구,서울특별시,20,37.6490888,8701,"37.6490888, 126.9280755"
499,94.29,126.9288736,은평뉴타운 상림마을  제7단지 문고(푸른꿈),작은도서관,은평구,서울특별시,20,37.6442098,6024,"37.6442098, 126.9288736"
500,169.71,126.9356033,은평뉴타운5단지,작은도서관,은평구,서울특별시,36,37.6362597,4001,"37.6362597, 126.9356033"
501,94.29,126.9290277,모퉁이작은도서관(은평뉴타운 상림마을 14단지 마을문고),작은도서관,은평구,서울특별시,20,37.6440244,5283,"37.6440244, 126.9290277"
502,150.86,127.1012726,롯데캐슬문고,작은도서관,은평구,서울특별시,32,37.5142479,6406,"37.5142479, 127.1012726"
503,165.0,126.9290277,상림책마루작은도서관,작은도서관,은평구,서울특별시,35,37.6440244,5700,"37.6440244, 126.9290277"
504,94.29,126.927747,우물골작은도서관,작은도서관,은평구,서울특별시,20,37.6342946,5203,"37.6342946, 126.927747"
505,259.29,126.8511041,큰꿈(을 키우는 작은)도서관,작은도서관,은평구,서울특별시,55,37.2797194,8912,"37.2797194, 126.8511041"
506,132.0,127.0666219,래미안 푸른숲 도서관,작은도서관,은평구,서울특별시,28,37.2811768,7000,"37.2811768, 127.0666219"
507,141.43,127.1220628,두드림 도서관,작은도서관,은평구,서울특별시,30,37.3829909,6934,"37.3829909, 127.1220628"
508,75.43,126.9421554,종이책갈피 작은도서관,작은도서관,은평구,서울특별시,16,37.5558027,4110,"37.5558027, 126.9421554"
509,117.86,126.8801473,푸른작은도서관,작은도서관,은평구,서울특별시,25,37.4144043,6126,"37.4144043, 126.8801473"
510,56.57,126.7783032,솔빛도서관,작은도서관,은평구,서울특별시,12,37.7712841,1628,"37.7712841, 126.7783032"
511,75.43,127.4914009,샘터작은도서관,작은도서관,은평구,서울특별시,16,37.246472,5282,"37.246472, 127.4914009"
512,282.86,126.92207614232784,책뜰에도서관,작은도서관,은평구,서울특별시,60,37.64329638160066,7000,"37.64329638160066, 126.92207614232784"
513,188.57,126.9343788,숲속 향기 작은도서관,작은도서관,은평구,서울특별시,40,37.6356894,5920,"37.6356894, 126.9343788"
514,94.29,127.9220033,지혜누리작은도서관,작은도서관,은평구,서울특별시,20,37.3398891,2556,"37.3398891, 127.9220033"
515,273.43,126.9338975,산책마을 SH작은도서관,작은도서관,은평구,서울특별시,58,37.6335037,8599,"37.6335037, 126.9338975"
516,141.43,126.9250897,나누리작은도서관,작은도서관,은평구,서울특별시,30,37.6325169,2500,"37.6325169, 126.9250897"
517,141.43,126.918633,두근두근작은도서관 (마고정 3단지 도서관),작은도서관,은평구,서울특별시,30,37.6324903,2400,"37.6324903, 126.918633"
518,78.0,126.9297365,물푸레작은도서관,작은도서관,은평구,서울특별시,35,37.6436577,5000,"37.6436577, 126.9297365"
519,47.14,126.948206,새자람작은도서관,작은도서관,은평구,서울특별시,10,37.6555415,1200,"37.6555415, 126.948206"
520,141.43,126.9165033,포수마을 만화도서관,작은도서관,은평구,서울특별시,30,37.5990065,2051,"37.5990065, 126.9165033"
521,103.71,126.9235298,백련산힐스 작은도서관,작은도서관,은평구,서울특별시,22,37.5969178,3000,"37.5969178, 126.9235298"
522,235.71,126.9070533,영광영재도서관,작은도서관,은평구,서울특별시,50,37.602983,7058,"37.602983, 126.9070533"
523,141.43,126.9050141,물빛마을작은도서관,작은도서관,은평구,서울특별시,30,35.105025,7903,"35.105025, 126.9050141"
524,94.29,126.9003323,수색한숲도서관,작은도서관,은평구,서울특별시,20,37.5865949,4007,"37.5865949, 126.9003323"
525,198.0,126.9166613,다섯콩작은도서관,작은도서관,은평구,서울특별시,42,37.6236469,11661,"37.6236469, 126.9166613"
526,235.71,126.967887,어린이도서관 동네북,작은도서관,은평구,서울특별시,50,37.576478,11899,"37.576478, 126.967887"
527,188.57,126.9366945,북한산 힐스테이트  1차 솔숲문고,작은도서관,은평구,서울특별시,40,37.6126118,7015,"37.6126118, 126.9366945"
528,61.03,127.1405894,책달샘숲속작은도서관,작은도서관,금천구,서울특별시,14,35.8471872,2160,"35.8471872, 127.1405894"
529,1650.0,127.0779724,자양한강도서관,공공도서관,광진구,서울특별시,370,37.5296093,26139,"37.5296093, 127.0779724"
530,94.29,127.0601291,KB국민은행과 함께하는 나무작은도서관,작은도서관,노원구　,서울특별시,20,37.6538637,0,"37.6538637, 127.0601291"
531,66.0,127.057942,메아리작은도서관,작은도서관,노원구　,서울특별시,14,37.6530716,0,"37.6530716, 127.057942"
